paragrafos,produto,tipo,classe,similaridade
"cumprem regulamentos e demais normas em vigor relativas à inexistência de trabalho infantil e análogo ao de escravo, à inexistência de qualquer tipo de discriminação, e à inexistência de ações que incentivem a prostituição;",LF,ESCRITURA ,quorum_de_deliberacao,0.9372975110598738
"cumprem por si, suas Controladas e Representantes, as Normas Anticorrupção; [Nota Machado Meyer: ajuste conforme sugestão da Companhia. Coordenadores: favor confirmar.]",LF,ESCRITURA ,distribuicao__negociacao_e_custodia_eletronica,0.9173852162309527
"cumprem por si, suas Controladas e Representantes, a Legislação Socioambiental; [Nota Machado Meyer: ajuste conforme sugestão da Companhia. Coordenadores: favor confirmar.]",LF,ESCRITURA ,distribuicao__negociacao_e_custodia_eletronica,0.9087306359275015
"têm plena ciência e concorda integralmente com a forma de divulgação e apuração da Taxa DI, divulgada pela B3, e que a forma de cálculo da Remuneração foi acordada por livre vontade entre o Emitente, o Agente de Letras Financeiras e os Coordenadores, em observância ao princípio da boa-fé;",LF,ESCRITURA ,indisponibilidade_da_taxa_di,0.965842029417832
"inexiste, contra o Emitente, o Fiador e suas respectivas Controladas, e, no melhor do seu conhecimento, inexiste contra suas afiliadas, Controladoras, coligadas, sociedades sob controle comum e seus Representantes, procedimento administrativo ou judicial, investigação ou inquérito relacionado a práticas contrárias às Normas Anticorrupção; [Nota Machado Meyer: ajuste conforme sugestão da Companhia. Coordenadores: favor confirmar.]",LF,ESCRITURA ,deposito_para_distribuicao_e_negociacao,0.9168228587124649
"inexiste, contra o Emitente, o Fiador e suas respectivas Controladas, e, no melhor do seu conhecimento, inexiste contra suas afiliadas, Controladoras, coligadas, sociedades sob controle comum e seus Representantes, procedimento administrativo ou judicial, investigação ou inquérito relacionado a práticas contrárias à Legislação Socioambiental; [Nota Machado Meyer: ajuste conforme sugestão da Companhia. Coordenadores: favor confirmar.]",LF,ESCRITURA ,deposito_para_distribuicao_e_negociacao,0.9102874668424557
"não há qualquer ligação entre o Emitente e/ou o Fiador e o Agente de Letras Financeiras, que impeça o Agente de Letras Financeiras de exercer plenamente suas funções;",LF,ESCRITURA ,do_agente_fiduciario,0.8985977125710449
"possuem todas as licenças, registros, consentimentos, autorizações, ordem ou aprovações relevantes (inclusive ambientais, quando aplicáveis) pertinentes às suas atividades, perante qualquer autoridade governamental ou órgão regulatório, exigidas para o cumprimento integral, pelo Emitente e/ou pelo Fiador, de todas as suas obrigações nos termos deste Instrumento de Emissão ou para a realização da Emissão; e",LF,ESCRITURA ,deposito_para_distribuicao_e_negociacao,0.9428367772504245
"são plenamente capazes para cumprir todas as obrigações previstas neste Instrumento de Emissão, incluindo, mas não se limitando a registrar as Letras Financeiras, conforme exigido pela Resolução CVM 8, razão pela qual entende não ser necessário, nem exigível, efetuar a contratação de Escriturador. [Nota Machado Meyer: a ser discutido em call.]",LF,ESCRITURA ,aquisicao_facultativa,0.9508565356532408
"O Emitente e o Fiador obrigam-se a notificar, no prazo de até 2 (dois) Dias Úteis contados da data em que tomar conhecimento, os Titulares das Letras Financeiras (por meio de publicação de anúncio nos termos da Cláusula 4.23.1 acima ou de comunicação individual a todos os Titulares das Letras Financeiras, com cópia ao Agente de Letras Financeiras) e o Agente de Letras Financeiras caso qualquer das declarações prestadas nos termos da Cláusula 8.1 acima seja falsa, incorreta, inverídica e/ou incompleta em qualquer das datas em que foi prestada.",LF,ESCRITURA ,resgate_antecipado,0.975824382907367
"O Emitente e o Fiador obrigam-se, de forma irrevogável e irretratável, a indenizar os Titulares de Letras Financeiras e o Agente de Letras Financeiras por todos e quaisquer prejuízos, danos, perdas, custos e/ou despesas (incluindo custas judiciais e honorários advocatícios) direta ou indiretamente incorridos e comprovados pelos Titulares de Letras Financeiras e/ou pelo Agente de Letras Financeiras em razão da falsidade ou incorreção de quaisquer das suas declarações prestadas nos termos desta Cláusula 8, conforme decisão transitada em julgado.",LF,ESCRITURA ,despesas,0.9777722777834597
"verificar periodicamente o cumprimento por parte do Emitente e do Fiador, conforme aplicável, das obrigações constantes neste Instrumento de Emissão, além de cumprir com as suas próprias obrigações aqui especificadas;",LF,ESCRITURA ,deveres,0.94850119955088
"notificar os Titulares de Letras Financeiras, no prazo máximo de 2 (dois) Dias Úteis, da ciência de qualquer inadimplemento pelo Emitente e/ou pelo Fiador de quaisquer de suas obrigações previstas neste Instrumento de Emissão ou de qualquer hipótese de Evento de Crédito;",LF,ESCRITURA ,resgate_antecipado,0.9631867402982904
"tomar todas as providências necessárias à realização dos créditos dos Titulares de Letras Financeiras, incluindo, sem limitação, assessorar os Titulares de Letras Financeiras: (a) caso estes ou o Emitente, conforme o caso, venham a requerer a falência, recuperação judicial e/ou recuperação extrajudicial ou iniciar outro procedimento da mesma natureza, ou, ainda, qualquer procedimento aplicável para cobrança ou execução judicial; e (b) em processo de Regime de Administração Especial Temporária – RAET, intervenção, liquidação extrajudicial ou falência do Emitente e/ou do Fiador, conforme aplicável;",LF,ESCRITURA ,atribuicoes_especificas,0.9614528444127779
"solicitar, quando considerar necessário, auditoria extraordinária no Emitente e/ou no Fiador; e",LF,ESCRITURA ,deveres,0.9209949975547121
"Por meio deste Instrumento de Emissão, o Emitente e os Titulares de Letras Financeiras outorgam ao Agente de Letras Financeiras, independentemente de instrumento em separado, poderes irrevogáveis e irretratáveis para, conforme aplicável, (i) representá-los perante a B3 ou os prestadores de serviços contratados para as Letras Financeiras, com o fim de obter dados necessários ao cumprimento dos deveres previstos neste Instrumento de Emissão, inclusive para a divulgação dos dados dos Titulares de Letras Financeiras ao Agente de Letras Financeiras; (ii) cobrar extrajudicialmente, assessorando os Titulares de Letras Financeiras judicialmente, e receber todos os valores devidos pelo Emitente e/ou pelo Fiador nos termos das Letras Financeiras e do Instrumento de Emissão, nas datas e formas neles previstas; e (iii) realizar todos os demais atos e direitos conferidos aos Titulares de Letras Financeiras, incluindo, sem limitações, declarar o Vencimento Antecipado Automático e Vencimento Antecipado não Automático das Letras Financeiras, nos termos deste Instrumento de Emissão.",LF,ESCRITURA ,resgate_antecipado,0.9790145505017112
"O Agente de Letras Financeiras somente se eximirá da responsabilidade pela não adoção das medidas contempladas na Cláusula 9.2.2 acima se, convocada a Assembleia Geral, esta assim o autorizar, por deliberação da unanimidade dos Titulares de Letras Financeiras em Circulação.",LF,ESCRITURA ,atribuicoes_especificas,0.9235060206591925
"Ao subscrever ou adquirir a Letra Financeira, seu titular consentirá que o Agente de Letras Financeiras atuará como representante dos Titulares de Letras Financeiras, de acordo com o que venha a ser deliberado pelos Titulares de Letras Financeiras, podendo realizar quaisquer atos em defesa dos direitos conferidos aos Titulares de Letras Financeiras, no caso de execução em face do Emitente e/ou do Fiador, agindo sempre como representante dos Titulares de Letras Financeiras.",LF,ESCRITURA ,destinacao_dos_recursos,0.9660984244322371
"Sem prejuízo do seu dever de diligência, o Agente de Letras Financeiras assumirá que os documentos originais, cópias autenticadas ou vias digitalizadas de cópias autenticadas de documentos encaminhados pelo Emitente, pelo Fiador ou por terceiros a seu pedido não foram objeto de fraude ou adulteração. Não será ainda, sob qualquer hipótese, responsável pela elaboração de documentos societários do Emitente e/ou do Fiador, cuja elaboração permanecerá sob obrigação legal e regulamentar do Emitente e/ou do Fiador, nos termos da legislação aplicável.",LF,ESCRITURA ,do_agente_fiduciario,0.9503223886867451
"O Agente de Letras Financeiras responderá pelos prejuízos que causar por descumprimento deste Instrumento de Emissão e de disposição legal ou regulamentar, por culpa, dolo ou administração temerária, conforme trânsito em julgado de qualquer decisão judicial condenatória, laudo arbitral definitivo ou conforme acordo homologado em juízo competente.",LF,ESCRITURA ,vencimento_antecipado,0.9478047218014829
não tem qualquer ligação com o Emitente e/ou o Fiador que o impeça de exercer suas funções;,LF,ESCRITURA ,do_agente_fiduciario,0.9064177135543557
"possui e possuirá durante toda a vigência do presente Instrumento de Emissão, estrutura de backoffice, sistemas de controle e processos, e quantidade e qualidade técnica de profissionais suficientes e adequados ao completo e tempestivo atendimento de todas as obrigações assumidas no presente Instrumento de Emissão e nas demais emissões em que atue na qualidade de , agente de letras financeiras, agente de notas ou prestações de serviços similares, de forma que o Agente de Letras Financeiras garante e se responsabiliza por todo e qualquer prejuízo decorrente de eventual omissão em sua prestação de serviços e de eventual não acompanhamento adequado das obrigações assumidas pela Agente de Letras Financeiras no presente Instrumento de Emissão.",LF,ESCRITURA ,vencimento_antecipado,0.9699991854891445
"Na data de assinatura do presente Instrumento de Emissão, conforme organograma encaminhado pelo Emitente, o Agente de Letras Financeiras identificou que não presta serviços de agente de Letras Financeiras para emissões coligadas do Emitente. [Nota Machado Meyer: OT: favor conformar.]",LF,ESCRITURA ,garantias,0.9333202221736434
"Não caberá ao Agente de Letras Financeiras qualquer responsabilidade pelo cálculo diário do Valor Nominal Unitário das Letras Financeiras, mas caberá ao  acompanhar o cálculo do Valor Nominal Unitário do Emitente, conforme metodologia de cálculo deste Instrumento de Emissão, e disponibilizá-lo em seu website (www.oliveiratrust.com.br).",LF,ESCRITURA ,deveres,0.914086224752272
"Em contraprestação aos serviços prestados nos termos do presente Instrumento de Emissão, o Emitente pagará ao Agente de Letras Financeiras, nos termos do presente Instrumento de Emissão, parcelas anuais de R$ 12.000,00 (doze mil reais) para o desempenho ordinário dos serviços de Agente de Letras Financeiras aqui previstos, sendo a primeira devida no 5º (quinto) Dia Útil contado da data de assinatura deste Instrumento de Emissão, nas mesmas datas dos anos subsequentes. Em nenhuma hipótese serão cabíveis o pagamento pro rata de tais parcelas. [Nota Machado Meyer: redação conforme sugestão do Agente de Letras sob validação da Companhia.]",LF,ESCRITURA ,vencimento_antecipado,0.9534337426543563
"Em caso de necessidade de realização de Assembleia Geral, inadimplemento pecuniário da Emitente e/ou do Fiador, reestruturação das condições das Letras Financeiras ou celebração de aditamentos ou instrumentos legais relacionados à Emissão, será devida ao Agente de Letras Financeiras uma remuneração adicional equivalente a R$ 600,00 (seiscentos reais) por homem-hora dedicado às atividades relacionadas à emissão, a ser paga no prazo de 5 (cinco) dias após a entrega, pelo Agente de Letras Financeiras, ao Emitente do relatório de horas. Para fins de conceito de Assembleia Geral de Titulares de Letras Financeiras, engloba-se todas as atividades relacionadas à assembleia e não somente a análise da minuta e participação presencial ou virtual da mesma. Assim, nessas atividades, incluem-se, mas não se limitam a, (i) análise de edital; (ii) participação em calls ou reuniões; (iii) conferência de quórum de forma prévia à Assembleia Geral; (iv) conferência de procuração de forma prévia à Assembleia Geral; e (v) elaboração e/ou análise de aditivos e contratos decorrentes da Assembleia Geral. Para fins de esclarecimento, “relatório de horas” é o material a ser enviado pelo Agente de Letras Financeiras com a indicação da tarefa realizada (por exemplo, análise de determinado documento ou participação em reunião), do colaborador do Agente de Letras Financeiras, do tempo empregado na função e do valor relativo ao tempo.",LF,ESCRITURA ,vencimento_antecipado,0.9734728093934346
"As parcelas citadas acima serão reajustadas pela variação positiva acumulada do Índice Nacional de Preços ao Consumidor Amplo – IPCA ou, na falta deste, ou, ainda, na impossibilidade de sua utilização, pelo índice que vier a substituí-lo, a partir da data do primeiro pagamento, até as datas de pagamento seguintes, calculadas pro rata die, se necessário e caso aplicável. [Nota Machado Meyer: Manutenção da cláusula sob validação da Companhia.]",LF,ESCRITURA ,indisponibilidade_do_ipca,0.9418912940953612
"Não haverá devolução de valores já recebidos pelo  a título da prestação de serviços, exceto se o valor tiver sido pago incorretamente.",LF,ESCRITURA ,despesas,0.936228867267415
"Eventuais obrigações adicionais do Agente de Letras Financeiras ou alteração nas características da Emissão facultarão às Partes, de comum acordo, a revisão da remuneração prevista na Cláusula 9.3.1 acima.",LF,ESCRITURA ,remuneracao,0.9598568329453111
"Na hipótese de a convocação não ocorrer em até 15 (quinze) dias antes do término do prazo referido na Cláusula 9.4.1 acima, caberá ao Emitente efetuá-la. Em casos excepcionais, poderá a CVM convocar a Assembleia Geral de que trata a Cláusula 9.4.1 acima para a escolha de novo agente de Letras Financeiras ou nomeação de substituto provisório.",LF,ESCRITURA ,vencimento_antecipado,0.9793556930554556
"Não obstante o disposto na Cláusula 9.4.5 acima, a substituição do Agente de Letras Financeiras deverá ser comunicada à CVM no prazo de até 7 (sete) Dias Úteis contados do registro do aditamento deste Instrumento de Emissão no órgão competente a que faz menção a Cláusula 9.4.5 acima.",LF,ESCRITURA ,substituicao,0.9759953129598294
"Aplicam-se às hipóteses de atuação e substituição do Agente de Letras Financeiras, no que for aplicável, as normas e preceitos da Lei das Sociedades por Ações e normas da CVM no que diz respeito à atuação e substituição de  de debenturistas.",LF,ESCRITURA ,substituicao,0.9473660621801155
"A Assembleia Geral pode ser convocada pelo Agente de Letras Financeiras, pelo Emitente, pela CVM ou por Titulares de Letras Financeiras que representem, no mínimo, (a) 10% (dez por cento) das Letras Financeiras em Circulação; ou (b) pela CVM.",LF,ESCRITURA ,mesa_diretora,0.9761809666666625
"Será considerada devidamente convocada a Assembleia Geral em que comparecerem os Titulares de todas as Letras Financeiras em Circulação, independentemente das formalidades previstas em lei e neste Instrumento de Emissão, especialmente o disposto nas Cláusulas 10.2.2 e 10.2.3 acima.",LF,ESCRITURA ,do_agente_fiduciario,0.9177495632458628
"Para os fins de constituição de quórum conforme previsto neste Instrumento de Emissão, “Letras Financeiras em Circulação” significam todas as Letras Financeiras efetivamente emitidas, excluídas aquelas mantidas em tesouraria pelo Emitente. Não obstante, ficam excluídas da definição de Letras Financeiras em Circulação aquelas de titularidade de: (i) Controladas (direta ou indiretamente) do Emitente; (ii) sociedades integrantes do conglomerado econômico-financeiro ou grupo societário do Emitente; (iii) administradores do Emitente, incluindo parentes até segundo grau e quaisquer pessoas direta ou indiretamente a eles relacionadas; e (iv) fundos de investimento exclusivos do Emitente ou previdência privada patrocinada pelas pessoas referidas no itens (i) e (ii) acima.",LF,ESCRITURA ,quorum_de_instalacao,0.9804718509451301
"Será considerada devidamente instalada a Assembleia Geral em que comparecerem os Titulares de todas as Letras Financeiras em Circulação, independentemente de sua efetiva convocação.",LF,ESCRITURA ,colocacao_e_procedimento_de_distribuicao,0.9456749250206002
"Nas deliberações da Assembleia Geral, a cada Letra Financeira em Circulação caberá um voto, admitida a constituição de mandatário, Titular de Letras Financeiras ou não. Qualquer deliberação em Assembleia Geral convocada deverá contar com aprovação de, pelo menos, em primeira convocação, 75% (setenta e cinco por cento) dos Titulares de Letras Financeiras em Circulação, ou, em segunda convocação, 2/3 (dois terços) dos Titulares de Letras Financeiras em Circulação, ressalvados os quóruns específicos previstos neste Instrumento de Emissão.[Nota Machado Meyer: ajuste conforme sugestão da Companhia. Coordenadores: favor confirmar.]",LF,ESCRITURA ,quorum_de_deliberacao,0.9674759994789629
"Especificamente na hipótese em que a Assembleia Geral seja convocada com a finalidade de deliberar sobre eventual alteração a disposições deste Instrumento de Emissão relacionadas a prazos, forma de remuneração, datas de pagamento de quaisquer valores devidos no âmbito deste Instrumento de Emissão, quóruns e cláusulas de Eventos de Crédito, de Vencimento Antecipado Automático e de Vencimento Antecipado Não Automático, Resgate Antecipado, Recompra Facultativa, Amortização Antecipada, bem como qualquer outra disposição relacionada a esta Cláusula 12, o quórum de aprovação será de, pelo menos, 90% (noventa por cento) dos Titulares de Letras Financeiras em Circulação.",LF,ESCRITURA ,quorum_de_deliberacao,0.9593110388256268
"Qualquer despesa ou custo razoáveis eventualmente incorridos em razão da Emissão, da Oferta ou qualquer das obrigações decorrentes de sua implementação, inclusive registro em cartório, honorários advocatícios, custas e despesas judiciais, execução extrajudicial, judicial ou amigável, tributos e encargos e taxas, e devidamente comprovado, será de inteira responsabilidade do Emitente, não cabendo ao Agente de Letras Financeiras, nem aos Titulares de Letras Financeiras, qualquer responsabilidade pelo seu pagamento ou reembolso.",LF,ESCRITURA ,despesas,0.9712356459642254
"Caso o Agente de Letras Financeiras ou qualquer dos Titulares de Letras Financeiras arque com qualquer custo ou despesa, o Emitente deverá reembolsá-lo em até 3 (três) Dias Úteis contados do recebimento de cópia dos comprovantes, aplicando-se os Encargos Moratórios previstos neste Instrumento de Emissão na hipótese de atraso, e desde que referido custo ou despesa tenha sido previamente aprovado pelo Emitente, por escrito, de acordo com este Instrumento de Emissão. ",LF,ESCRITURA ,garantias,0.9482546273014493
"Quaisquer custos e despesas incorridas nos termos desta Cláusula 11 e em montante superior a R$ [•] ([•]) deverão ser previamente aprovadas, por escrito, pelo Emitente, nos termos deste Instrumento de Emissão.",LF,ESCRITURA ,despesas,0.9511935359938909
Para o Emitente:,LF,ESCRITURA ,comunicacoes,0.917655587280778
Para o Fiador:,LF,ESCRITURA ,comunicacoes,0.9192367036085505
PagSeguro Internet Instituição de Pagamento S.A.,LF,ESCRITURA ,quorum_de_deliberacao,0.9242141038448805
"Avenida Brigadeiro Faria Lima, nº1.384, 1º ao 10ª andares",LF,ESCRITURA ,comunicacoes,0.915680214176318
Para o Agente de Letras Financeiras:,LF,ESCRITURA ,definições,0.9245351710448357
At.: Maria Carolina Abrantes,LF,ESCRITURA ,comunicacoes,0.9334910533143145
Para a B3:,LF,ESCRITURA ,comunicacoes,0.9214343009108172
"As comunicações (i) serão consideradas entregues quando recebidas sob protocolo ou com “aviso de recebimento” expedido pelo correio ou ainda por telegrama enviado aos endereços acima; e (ii) por correio eletrônico serão consideradas recebidas na data de seu envio, desde que seu recebimento seja confirmado através de indicativo (recibo emitido pela máquina utilizada pelo remetente). Os respectivos originais das comunicações enviadas nos termos do item (ii) que sejam de qualquer modo relacionadas a Eventos de Crédito deverão ser encaminhados para os endereços acima em até 2 (dois) Dias Úteis após o envio da mensagem, exceto em se tratando de documentos eletrônicos assinados digitalmente.",LF,ESCRITURA ,comunicacoes,0.9983507967584384
"A mudança de qualquer dos endereços acima deverá ser comunicada ao Emitente, o qual se encarregará de comunicar tal alteração, e a alteração de seu próprio endereço, a todas as demais Partes previstas nesta Cláusula.",LF,ESCRITURA ,do_agente_fiduciario,0.9110981545359425
"Não se presume a renúncia a qualquer dos direitos decorrentes do presente Instrumento de Emissão. Desta forma, qualquer atraso, omissão ou liberalidade no exercício de qualquer direito ou faculdade que caiba aos Titulares de Letras Financeiras, em razão de qualquer inadimplemento do Emitente e/ou do Fiador, não prejudicará o exercício de tal direito ou faculdade, ou será interpretado como renúncia, nem constituirá novação ou precedente no tocante a qualquer outro inadimplemento ou atraso.",LF,ESCRITURA ,renuncia,0.9999999999999999
"O presente Instrumento de Emissão é firmado em caráter irrevogável e irretratável, obrigando as Partes e seus respectivos sucessores, a qualquer título.",LF,ESCRITURA ,tratamento_tributario,0.9145473085449259
"Caso qualquer das disposições ora aprovadas venha a ser julgada ilegal, inválida ou ineficaz, prevalecerão todas as demais disposições não afetadas por tal julgamento, comprometendo-se o Emitente e o Fiador, em boa-fé, a substituir a disposição afetada por outra que, na medida do possível, produza o mesmo efeito.",LF,ESCRITURA ,independencia_das_disposicoes_da_escritura,0.9749847666419558
"Este Instrumento de Emissão e as Letras Financeiras constituem o integral entendimento das Partes com relação à Oferta. Qualquer alteração a este Instrumento de Emissão dependerá da anuência dos Titulares de Letras Financeiras reunidos em Assembleia Geral, conforme disposto na Cláusula 10.5.2 acima e respeitado o que estabelece a Cláusula 10.5.2.1 acima.",LF,ESCRITURA ,resgate_antecipado,0.9569407215947999
"São Paulo, [•] de [março] de 2024.",LF,ESCRITURA ,deveres,0.9289113389111916
"Página de Assinatura 1/3 do “Instrumento Particular da 1ª (primeira) Emissão para Distribuição Pública de Letras Financeiras do BancoSeguro s.a.”, celebrado em [•] de [março] de 2024, entre o BancoSeguro s.a., PagSeguro Internet Instituição de Pagamento S.A. e a Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A.",LF,ESCRITURA ,assinatura_por_certificado_digital,0.9695692937950716
"Página de Assinatura 2/3 do “Instrumento Particular da 1ª (primeira) Emissão para Distribuição Pública de Letras Financeiras do BancoSeguro S.A.”, celebrado em [•] de [março] de 2024, entre o BancoSeguro S.A, PagSeguro Internet Instituição de Pagamento S.A. e a Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A. ",LF,ESCRITURA ,assinatura_por_certificado_digital,0.9695692937950716
"Página de Assinatura 3/3 do “Instrumento Particular da 1ª (primeira) Emissão para Distribuição Pública de Letras Financeiras do BancoSeguro s.a.”, celebrado em [•] de [março] de 2024, entre o BancoSeguro s.a., PagSeguro Internet Instituição de Pagamento S.A. e a Oliveira Trust Distribuidora de Títulos e Valores Mobiliários S.A. ",LF,ESCRITURA ,assinatura_por_certificado_digital,0.9695692937950716
"[•], neste ato representada nos termos dos seus atos constitutivos (“Agente de Letras Financeiras”). [Nota Monteiro Rusu: Pendente de confirmação do Agente de Letras Financeiras]",LF,ESCRITURA ,garantias,0.9300549465985264
O escriturador das Letras Financeiras será a [•] (“Escriturador”). [Nota Monteiro Rusu: Pendente de confirmação do Escriturador],LF,ESCRITURA ,agente_liquidante_e_escriturador,0.9361960450885267
	Para o Agente de Letras Financeiras [Nota Monteiro Rusu: Pendente de confirmação],LF,ESCRITURA ,garantias,0.8995421167819088
At. [•],LF,ESCRITURA ,comunicacoes,0.9360786983904503
Fac-símile: [•] ,LF,ESCRITURA ,direito_de_preferencia,0.9579121184049142
At. Sr. [•],LF,ESCRITURA ,comunicacoes,0.9418868384407696
Fac-símile: [•],LF,ESCRITURA ,direito_de_preferencia,0.9579121184049142
"Caberá ao Agente de Letras Financeiras acompanhar e validar o Valor Nominal Unitário Atualizado das Letras Financeiras, junto ao Emitente, disponibilizando-o através de seu [website] [•]. [Nota Monteiro Rusu: Pendente de confirmação]",LF,ESCRITURA ,definições,0.927836880708554
"Página de Assinatura 1/3 do “Instrumento Particular da 15ª (Décima Quinta) Emissão, para Distribuição Pública, Não Sujeita a Registro, de Letras Financeiras do Banco RCI Brasil S.A.”, celebrado em [data], entre o Banco RCI Brasil S.A. e a [•]",LF,ESCRITURA ,prorrogacao_dos_prazos,0.9646962898776463
"Página de Assinatura 2/3 do “Instrumento Particular da 15ª (Décima Quinta) Emissão, para Distribuição Pública, Não Sujeita a Registro, de Letras Financeiras do Banco RCI Brasil S.A.”, celebrado em [data], entre o Banco RCI Brasil S.A. e a [•]",LF,ESCRITURA ,prorrogacao_dos_prazos,0.9646962898776463
"Página de Assinatura 3/3 do “Instrumento Particular da 15ª (Décima Quinta) Emissão, para Distribuição Pública, Não Sujeita a Registro, de Letras Financeiras do Banco RCI Brasil S.A.”, celebrado em [data], entre o Banco RCI Brasil S.A. e a [•]",LF,ESCRITURA ,prorrogacao_dos_prazos,0.9646962898776463
"O valor devido em decorrência das Letras Financeiras e deste Instrumento de Emissão, será pago pelo Fiador no prazo de 2 (dois) Dias Úteis após o recebimento de comunicação por escrito enviada pelo Agente Fiduciário ao Fiador informando a falta de pagamento, na data de pagamento respectiva, de qualquer valor devido pelo Emitente nos termos deste Instrumento de Emissão, em moeda corrente nacional. [Nota Machado Meyer: ajuste conforme sugestão da Companhia.] ",LF,ESCRITURA ,garantias,0.95768994932654
"O Fiador reconhece que: (i) eventual decretação de regime de administração especial temporária (RAET), intervenção, liquidação extrajudicial ou falência do Emitente não implicará novação ou alteração de suas obrigações decorrentes das Letras Financeiras e não suspenderá qualquer ação movida pelo Agente Fiduciário; (ii) deverá pagar o saldo devedor no valor e forma estabelecidos neste Instrumento de Emissão sem qualquer alteração em razão do respectivo regime de resolução; e (iii) somente após o pagamento do saldo devedor ao Agente Fiduciário, deverão, se assim desejarem, habilitar seu crédito contra o Emitente no respectivo regime de resolução deste último e se sujeitar a eventual plano de recuperação do Emitente, ainda que esse plano de recuperação altere ou reduza o valor do crédito pago. [Nota Machado Meyer: ajuste conforme sugestão da Companhia aprovada pelos Coordenadores em call.]",LF,ESCRITURA ,vencimento_antecipado,0.974315831195316
"A cláusula-mandato acima é irrevogável e irretratável como condição deste negócio bilateral, nos termos do artigo 684 do Código Civil, e será válida pelo tempo em que perdurarem as obrigações do Emitente e/ou do Fiador perante o Agente Fiduciário.",LF,ESCRITURA ,deveres,0.939092149717566
A Fiança poderá ser excutida e exigida pelo Agente Fiduciário quantas vezes for necessário até a integral liquidação das Letras Financeiras.,LF,ESCRITURA ,comprovacao_de_titularidade_das_debentures,0.9026223171266858
"Fica desde já certo e ajustado que a inobservância, pelo Agente Fiduciário, dos prazos para execução da Fiança em favor dos Titulares de Letras Financeiras não ensejará, sob hipótese nenhuma, perda de qualquer direito ou faculdade aqui previsto.",LF,ESCRITURA ,garantias,0.9508499518371988
"para fins de verificação da suficiência da garantia prestada nos termos da Resolução CVM 17, o Emitente encaminhará anualmente ao Agente Fiduciário, em até 90 (noventa) dias contados do encerramento do seu exercício social, cópia das demonstrações financeiras do último exercício encerrado do Fiador; [Nota Machado Meyer: Companhia sugere a exclusão deste item. OT: favor confirmar]",LF,ESCRITURA ,garantias,0.9433968737879379
"Não caberá ao Agente de Letras Financeiras qualquer responsabilidade pelo cálculo diário do Valor Nominal Unitário das Letras Financeiras, mas caberá ao Agente Fiduciário acompanhar o cálculo do Valor Nominal Unitário do Emitente, conforme metodologia de cálculo deste Instrumento de Emissão, e disponibilizá-lo em seu website (www.oliveiratrust.com.br).",LF,ESCRITURA ,deveres,0.9141290036013177
"Não haverá devolução de valores já recebidos pelo Agente Fiduciário a título da prestação de serviços, exceto se o valor tiver sido pago incorretamente.",LF,ESCRITURA ,despesas,0.9382619432438573
PAGSEGURO INTERNET INSTITUICAO DE PAGAMENTO S.A.,LF,ESCRITURA ,pagamento_do_valor_nominal_unitario,0.9158630761987848
"PAGSEGURO INTERNET INSTITUICAO DE PAGAMENTO S.A., instituição financeira, com sede na cidade de São Paulo, estado de São Paulo, na [•], CEP [•], inscrita no CNPJ/MF sob o nº [•], neste ato representada na forma do seu estatuto social (“Fiador”); ",LF,ESCRITURA ,aquisicao_facultativa,0.9596605232867333
"A celebração do presente Instrumento de Emissão e a outorga da Fiança (conforme abaixo definido) foram autorizadas pelo  Fiador com base nas deliberações da ata da [assembleia geral extraordinária/reunião do conselho de administração] do  Fiador realizada em [•] de [•] de 2024 (“Ata do Fiador”), em que se aprovou a presente Emissão, incluindo seus termos e condições.",LF,ESCRITURA ,autorizacoes,0.9291170407912691
Os recursos obtidos pelo Emitente com a Emissão serão integralmente utilizados no curso ordinário dos negócios do Emitente. [Nota Machado Meyer: retorno dos itens 2.6.2 e 2.6.3 abaixo conforme solicitação da OT.],LF,ESCRITURA ,destinacao_dos_recursos,0.9610096747177671
"Para todos os efeitos legais, a data de emissão das Letras Financeiras será [29] de [abril] de 2024 (“Data de Emissão”). ",LF,ESCRITURA ,data_de_emissao,0.9889264547178258
"Ressalvadas as hipóteses de vencimento antecipado das obrigações decorrentes das Letras Financeiras, nos termos previstos nas Cláusulas 5.2 e 5.3 abaixo, e observada a Condição Suspensiva de Exigibilidade de Vencimento Antecipado (conforme abaixo definida), as Letras Financeiras terão prazo de vencimento de 24 (vinte e quatro) meses e 10 (dez) dias contados da Data de Emissão, vencendo-se, portanto, em [9] de [maio] de 2026 (“Data de Vencimento”). ",LF,ESCRITURA ,prazo_e_data_de_vencimento,0.9455744403838923
"Fiança. O Fiador constitui-se, nos termos do Código Civil, de forma irrevogável e irretratável, na condição de coobrigado, solidariamente com o Emitente por todas as obrigações decorrentes das Letras Financeiras e deste Instrumento de Emissão, prestando fiança em caráter universal e compreendendo a totalidade das obrigações decorrentes das Letras Financeiras e deste Instrumento de Emissão, que vigerá até que todas as Letras Financeiras sejam integralmente liquidadas pelo Emitente (“Fiança”).",LF,ESCRITURA ,deveres,0.9337616738116071
